Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
48240,818.361,305.8212866,201.7208192,1.516062089,0.751613665,48935,247.8327574,NA,0.985797486,0.905164086,0.810384261
48246,828.052,307.8508642,200.9466638,1.532002863,0.75758175,NA,247.8481694,0.741105991,0.986182086,NA,0.80509168
48263,838.687,304.7356873,202.7929268,1.502693867,0.746423225,NA,247.8918315,0.712011684,0.986529578,NA,0.813465051
NA,817.34,304.682706,NA,1.506226003,0.747811603,NA,247.8995358,NA,0.989462895,NA,0.813631791
NA,815.562,304.1171821,202.4372215,1.502278978,0.746259331,48680,247.935486,NA,0.991783073,NA,0.815262999
NA,829.738,317.8125223,194.213286,1.636409788,0.791558131,NA,248.0227719,0.74196818,0.98874427,0.881862548,0.780405914
48318,837.416,331.8016175,186.129574,1.782637817,0.827838539,NA,248.0330388,0.686530264,0.990467991,NA,0.747534146
NA,826.388,306.0555749,NA,1.505963653,0.747708906,NA,248.0356054,0.781709053,0.990610329,0.889118808,0.810426686
NA,811.486,289.3949067,213.1760915,1.357539228,0.67629928,NA,248.0407387,0.776765046,0.990732577,0.922112086,0.857101258
48325,831.509,NA,198.8642492,1.559569698,0.767371713,48774,248.0510048,NA,0.990794276,0.878309981,0.799796478
48327,837.928,313.5705305,NA,1.593475248,0.778568874,48960,248.0561378,0.68915508,0.987071078,NA,0.791069675
48329,840.97,NA,197.2644009,1.589451845,0.777285758,NA,248.0612706,0.71465117,0.98385652,0.858730061,0.791157358
48335,828.946,315.5246544,196.0655896,1.609281134,0.78349708,48874,248.0766684,0.759411136,0.988971641,0.883932509,0.786235449
NA,834.914,318.2489783,195.1589178,1.630717068,0.789906607,NA,248.0894992,0.779476264,0.985766141,NA,0.779545312
48350,836.603,324.6012524,NA,1.699569299,0.808581376,NA,248.1151587,0.768484964,0.987944422,0.868095505,0.764369074
NA,815.384,297.6873389,207.6800474,1.433394024,0.716443733,NA,248.1485122,NA,0.987100725,NA,0.833587727
48373,821.782,NA,196.0446235,1.610332592,0.783818701,NA,248.1741657,0.813333333,0.98952644,0.900118396,0.786114943
48402,825.792,311.3710313,198.5020505,1.568603602,0.770442335,48973,248.2485457,0.80439407,0.988340514,NA,0.797275664
48407,828.83,318.89584,193.6381833,1.646864449,0.794537936,NA,248.2613676,0.748314989,0.989756277,0.885497028,0.778502998
NA,835.676,316.8522743,195.3238885,1.622189056,0.787393304,48968,248.2972654,NA,0.98882944,0.87130009,0.783637315
48429,858.493,324.6308613,NA,1.691468486,0.80652333,NA,248.3177761,0.774727648,0.976273031,0.825737197,0.764923504
48436,831.069,NA,195.6102923,1.61681701,0.785785442,48994,248.3357215,0.796120973,0.98861085,NA,0.785211448
NA,835.37,325.6445417,190.4112149,1.710217236,0.811234433,NA,248.343412,0.802661232,0.985073109,NA,0.762621141
NA,833.818,311.2057975,198.9274833,1.564418311,0.769027892,NA,248.3664822,0.697836545,0.98964355,NA,0.798077941
48449,825.903,314.2973668,NA,1.598753259,0.780234277,NA,248.3690454,0.725414745,0.990453022,NA,0.790235846
NA,826.543,314.9194878,196.7834302,1.600335391,0.780729604,48973,248.3998019,0.706140351,0.98954526,NA,0.788772405
NA,833.546,327.2951508,189.2700265,1.729249775,0.815834498,NA,248.4151787,0.704790019,0.988577722,0.876590701,0.758994376
48467,836.742,318.3429999,194.5731646,1.636109484,0.791471525,NA,248.4151787,NA,0.989102263,0.869907079,0.780338122
48467,827.697,307.0635192,202.0145132,1.520007223,0.753112627,NA,248.4151787,NA,0.986404803,0.889023499,0.809002578
48478,837.905,332.5086584,NA,1.78228396,0.827763057,NA,248.4433671,0.692325269,0.987573338,0.867690803,0.74717864
48479,836.757,312.3545761,NA,1.569153488,0.77062714,NA,248.4459295,0.678398007,0.987754686,0.870091265,0.795397118
48495,846.321,323.4666807,NA,1.67424155,0.802028787,49376,248.4869246,0.695807507,0.982157323,NA,0.768199445
48500,861.497,328.6223486,NA,1.732720301,0.816654275,NA,248.4997342,0.651067886,0.98251727,0.821190778,0.75618635
48522,834.031,NA,194.4800817,1.63745141,0.791858085,NA,248.5560886,0.774542668,0.988409281,NA,0.780514286
NA,825.251,312.1133684,198.8010094,1.569978791,0.770904058,NA,248.5612111,0.75497884,0.98851043,0.895353096,0.796381175
NA,817.194,291.9815395,212.9270837,1.371274779,0.684249008,NA,248.5637723,0.74552913,0.988933725,0.913114143,0.851299615
48535,823.619,310.8757137,199.2706202,1.560067979,0.767542792,NA,248.5893829,NA,0.990793288,NA,0.799642339
NA,827.083,311.2252589,198.9350601,1.564456555,0.76904088,NA,248.5919438,0.773765683,0.990773251,0.891611492,0.798752469
48545,818.048,306.7569726,202.4398151,1.515299609,0.751322261,49124,248.6149909,0.721665576,0.988213501,0.911584212,0.810462396
48550,820.627,311.2734957,NA,1.560084954,0.767548617,NA,248.6277939,0.758001561,0.987953278,NA,0.798743861
48551,830.623,314.2846765,NA,1.590819268,0.777723177,NA,248.6303544,0.751749659,0.989241835,NA,0.791099194
48553,838.885,320.0861124,NA,1.650932026,0.79567905,49140,248.6354754,0.737495253,0.988054538,NA,0.776776829
NA,862.071,338.2082471,NA,1.831469471,0.837778888,NA,248.645717,0.783278488,0.98279596,0.821061408,0.735185257
48560,828.554,306.8195739,NA,1.51544915,0.751379456,49122,248.6533979,0.809333333,0.988559098,NA,0.810422213
NA,848.576,NA,186.1380225,1.800417355,0.831565452,NA,248.6610786,0.778253205,0.985350512,NA,0.741992519
48573,851.032,335.0066472,185.6632558,1.804377747,0.83237843,NA,248.6866792,0.79375429,0.988602365,NA,0.742333566
48579,851.748,334.3338754,186.476325,1.792902532,0.83000577,NA,248.7020383,0.754918415,0.982803617,0.841465258,0.743873285
NA,847.239,309.2765163,200.8654948,1.539719486,0.760388112,49351,248.7173964,0.698311175,0.984478531,0.850550674,0.804191018
48597,821.543,313.7206419,197.823364,1.585862436,0.776130987,48998,248.7481099,NA,0.991815992,0.904812778,0.792896854
48603,830.105,315.8798111,196.0722153,1.61103811,0.784034079,49082,248.7634651,0.721690969,0.990240821,0.886353331,0.787525687
48610,819.362,NA,201.640009,1.527277122,0.755836831,NA,248.7813785,0.760077556,0.990666015,NA,0.80783621
48611,837.677,318.5178177,195.2216979,1.631569754,0.790155303,49225,248.7839374,NA,0.987526663,0.870545023,0.781067569
48622,833.064,NA,201.1448371,1.535237946,0.758764694,NA,248.812084,0.709571969,0.986888041,0.88041199,0.805725081
48649,841.797,NA,192.5169993,1.674475937,0.802091043,49095,248.8811576,0.693203192,0.990915572,0.862718347,0.772047504
48650,827.886,311.205343,NA,1.556199412,0.766209233,49226,248.8837155,NA,0.988298866,0.891972842,0.799741139
48663,846.191,326.6919433,NA,1.712247816,0.811733793,NA,248.916966,NA,0.981960167,NA,0.761931756
NA,821.12,NA,203.187362,1.50445349,0.747116426,NA,248.9323109,0.77875384,0.989549234,0.907087174,0.814340084
NA,836.033,NA,NA,1.605054862,0.782196616,49358,248.9527693,0.718373672,0.986202845,0.875158727,0.784655091
NA,848.981,NA,186.1810871,1.794683554,0.830377455,49179,248.9655549,0.643431139,0.98989406,0.848754977,0.745102157
NA,824.604,310.8519173,199.784761,1.555934075,0.766117317,NA,248.9706689,0.727310755,0.991365969,NA,0.800930138
48688,829.382,305.7543086,NA,1.503794383,0.746857132,NA,248.9808968,0.740456854,0.9893924,NA,0.814316887
NA,822.774,308.384397,201.9495992,1.527036439,0.75574742,NA,248.9808968,0.806119408,0.987926871,NA,0.807371901
48689,849.403,316.8919571,NA,1.59515128,0.779099901,NA,248.9834537,0.80099036,0.975516419,NA,0.785704553
NA,838.652,329.7777082,188.6176857,1.748392294,0.820285682,NA,249.0115777,0.8175256,0.991126669,NA,0.755089175
48711,833.397,312.5126173,NA,1.561438682,0.768012367,NA,249.0396986,0.721783455,0.989678783,NA,0.79689486
48717,821.827,301.7234704,206.2969016,1.462569084,0.729736592,NA,249.0550359,0.707931295,0.990968451,0.90642023,0.825441374
48722,830.914,314.4130577,NA,1.587371618,0.776617679,NA,249.0678163,NA,0.988295909,0.886794148,0.792167533
NA,829.821,324.5692679,191.8647243,1.691656813,0.806571571,NA,249.1265976,0.805077048,0.989203888,0.8895515,0.767560648
NA,848.294,323.0206404,193.0426953,1.673311906,0.801781557,49331,249.1444848,0.80014443,0.988262958,NA,0.771295867
48754,823.52,NA,198.7324424,1.576460198,0.773060302,NA,249.1495952,0.758935243,0.990572555,0.903382795,0.795258657
48758,828.828,314.2082364,198.3686613,1.583961067,0.775515401,NA,249.1598156,0.788964401,0.989126466,NA,0.792976717
NA,831.85,316.7738371,NA,1.60471571,0.782091716,NA,249.195584,0.707168542,0.988127558,NA,0.786667189
NA,843.596,325.9071828,NA,1.70434206,0.80977779,NA,249.195584,0.678066956,0.986408867,NA,0.764621331
48788,833.874,313.8279464,NA,1.577437651,0.77338266,NA,249.2364558,NA,0.987411455,NA,0.79418184
48802,839.221,315.8696783,198.1929815,1.593748052,0.778655447,NA,249.2722132,0.806697964,0.985600323,NA,0.789161576
NA,836.893,325.653675,191.5711291,1.699909984,0.80866717,49327,249.3003046,0.800344319,0.989579743,0.875801114,0.765538128
48822,836.317,NA,198.0463124,1.597811735,0.779938661,NA,249.3232862,0.693159554,0.985566344,NA,0.787898866
48825,822.823,303.272429,NA,1.475773264,0.735420637,NA,249.3309463,NA,0.990425381,NA,0.822135224
NA,830.137,314.5341675,NA,1.585568615,0.776036036,NA,249.3437125,0.729895366,0.98762186,NA,0.792739671
NA,828.398,315.8449177,NA,1.598475945,0.780147273,49355,249.3462657,0.793922544,0.989383041,NA,0.789457901
48836,844.94,314.3703168,198.4752855,1.583926764,0.77550427,49455,249.3590311,0.706692714,0.987483571,0.859603566,0.793201577
48836,832.466,311.8477094,200.3161078,1.556777998,0.766409462,NA,249.3590311,NA,0.988082954,0.885557854,0.799617966
48854,837.407,309.6480674,NA,1.536889403,0.759364984,NA,249.4049813,0.69762527,0.989448101,NA,0.805446595
48856,831.807,314.0744965,NA,1.582138675,0.774922839,NA,249.4100864,NA,0.988587616,0.887324819,0.794111235
48863,833.196,318.0781757,196.1838391,1.621327104,0.787136616,NA,249.4279533,0.756686024,0.989951174,0.884495523,0.784171856
48866,866.649,324.3207285,192.7718206,1.682407353,0.804179608,NA,249.4356101,0.672492569,0.976890168,NA,0.769101658
48868,830.349,317.2121747,NA,1.608723841,0.783326306,NA,249.4407145,NA,0.989190721,0.890662352,0.786352903
48883,827.086,321.6458166,194.40345,1.654527307,0.796679321,NA,249.4789944,0.71787529,0.990496839,0.897979404,0.775632642
48889,826.058,316.8599133,197.6078305,1.603478529,0.781708371,NA,249.4943047,0.756772236,0.990477927,NA,0.787396241
48892,825.048,NA,199.7488386,1.564482094,0.769049552,49353,249.5019596,NA,0.990659129,NA,0.798397376
48895,824.21,307.5711407,NA,1.514259095,0.750923706,49434,249.5096141,0.691388575,0.989096573,NA,0.811225701
48899,841.394,311.1466678,201.063175,1.547506985,0.763167568,49518,249.5198199,NA,0.987499495,NA,0.80193634
NA,849.167,324.3534192,NA,1.670548791,0.801043842,NA,249.5300252,0.68468582,0.987261275,0.852234575,0.76931523
48905,836.247,323.7971075,192.8380494,1.679114202,0.80331668,NA,249.5351277,0.795979818,0.98873883,0.878807959,0.770652739
48906,828.085,NA,NA,1.594478284,0.778886916,49365,249.5376789,0.785171866,0.990701914,0.896235561,0.790886062
48906,834.315,NA,197.6116208,1.602018762,0.781254671,NA,249.5376789,0.686111111,0.987700697,0.882900787,0.788235613
48910,846.382,323.6907308,193.684338,1.671228217,0.801225642,NA,249.5478834,NA,0.984877469,0.857975111,0.770945411
48929,836.372,313.6497671,NA,1.576322457,0.773014816,NA,249.5963495,0.705008501,0.990124856,NA,0.79578044
NA,835.461,317.011253,197.6973189,1.603518221,0.781720686,49366,249.6269548,0.780222233,0.991390836,0.881110426,0.787438782
48945,826.904,304.1505097,206.8839091,1.470150632,0.733024341,NA,249.6371557,0.742581017,0.988248834,NA,0.820768494
48947,834.814,315.1635105,NA,1.586750235,0.776417496,NA,249.642256,0.785893195,0.988648529,0.882584905,0.792103933
NA,839.533,322.8165261,194.1723698,1.662525551,0.798876929,NA,249.6779553,0.689785855,0.985963994,0.872940413,0.773436101
48965,823.385,308.8162503,203.1523884,1.52012119,0.753155711,49482,249.6881541,NA,0.989551756,0.907590039,0.80853308
48973,835.903,303.0129595,NA,1.463538606,0.730160708,NA,249.7085506,0.687581608,0.987677477,NA,0.824085382
NA,840.161,315.7985074,198.3415097,1.592195743,0.778162107,NA,249.7136494,0.716008772,0.986126772,NA,0.790737269
48981,829.315,312.5459589,200.4395002,1.559303224,0.767280139,49459,249.7289453,0.678313253,0.990335429,0.894949377,0.799015115
48985,827.009,313.0887368,200.4140479,1.562209536,0.768275778,49586,249.7391421,NA,0.987879643,0.900020714,0.797662492
NA,835.087,324.8884105,NA,1.683347427,0.804424845,NA,249.7722787,0.831813938,0.99134059,NA,0.768794056
49005,847.62,333.3544164,188.8445145,1.765232193,0.824063312,49613,249.7901197,0.700872426,0.987745147,NA,0.749322965
49011,840.74,318.6756123,196.7553529,1.619654091,0.786636988,49596,249.8054109,0.690198564,0.988204694,0.871324663,0.783886188
NA,831.992,309.4932064,NA,1.523260044,0.754337575,NA,249.8614708,0.691687004,0.9893265,0.890143508,0.807324573
NA,830.002,310.7796401,201.254755,1.544210173,0.761997263,NA,249.8767577,0.782096265,0.990406754,NA,0.804031943
NA,823.272,317.1821536,NA,1.604457158,0.782011692,49550,249.9073286,0.799136527,0.989929364,0.909433692,0.787898455
49066,821.717,310.2911232,NA,1.537429233,0.759560686,49495,249.9455371,NA,0.991332458,NA,0.805519457
49068,841.14,326.3957289,191.9415712,1.700495244,0.808814414,NA,249.9506311,0.821826952,0.991733533,NA,0.765790141
NA,840.583,315.3947598,199.125552,1.583898986,0.775495256,NA,249.9506311,0.716551301,0.986192342,NA,0.7925009
NA,833.162,310.5522177,NA,1.531178769,0.757278915,49864,249.9608188,0.781525721,0.984116798,NA,0.804891431
NA,824.934,298.3111669,210.0329701,1.420306378,0.710127163,NA,249.9913795,0.74061109,0.988859117,0.906382276,0.838022197
49101,836.758,310.2860258,NA,1.531993168,0.757578191,NA,250.0346674,0.795647524,0.988285732,NA,0.805819942
49110,835.878,NA,203.8432306,1.51811005,0.752393623,NA,250.0575815,0.68950509,0.983458827,NA,0.808054173
NA,857.162,NA,185.796998,1.8160591,0.834740934,NA,250.0601273,0.709040772,0.989582494,0.839968157,0.741098233
49122,830.489,303.775507,207.1901396,1.46616778,0.731305374,NA,250.0881303,0.764651858,0.988250915,NA,0.823266276
49122,834.234,NA,206.2565071,1.473598128,0.7344978,NA,250.0881303,0.808033952,0.988947273,NA,0.822822881
49134,840.624,316.4206349,198.3692493,1.595109302,0.779086626,NA,250.1186754,0.701113014,0.989706919,NA,0.790462593
NA,837.903,322.1463757,195.1041848,1.651150518,0.795740061,NA,250.1314014,0.71551925,0.991465235,NA,0.776452633
49148,828.621,307.7461416,204.7328482,1.503159577,0.746606991,NA,250.1543067,NA,0.987224811,0.89950554,0.812859279
49156,839.947,318.4718939,NA,1.612643248,0.784522817,49596,250.1746651,0.721238354,0.991128317,NA,0.785547076
49157,848.793,NA,NA,1.71718005,0.812938093,49734,250.1772098,0.745525965,0.988398279,NA,0.761772754
NA,834.536,314.3580357,200.2984146,1.569448447,0.770726171,NA,250.1924774,0.740384326,0.986673892,NA,0.79588383
49165,850.731,326.6900338,NA,1.695933351,0.807661944,NA,250.1975664,0.674435513,0.989315035,NA,0.765856134
NA,833.183,303.1930779,207.3084551,1.462521525,0.729715759,49730,250.207744,0.705559063,0.988719083,NA,0.825242271
NA,828.597,310.3548043,202.3293233,1.533909169,0.758279941,NA,250.2230098,0.798165882,0.990074092,0.90005183,0.806248224
49176,844.274,317.8676217,198.0461294,1.605018097,0.782185249,NA,250.225554,0.683607651,0.990094226,NA,0.78720051
49193,844.979,308.8385847,205.7535451,1.501012216,0.745757857,NA,250.2688013,0.743500998,0.977176115,NA,0.810354709
49194,838.722,319.2038112,197.0785415,1.619678169,0.786644191,NA,250.2713451,0.698114011,0.987732155,NA,0.784048737
49198,832.071,320.0435313,NA,1.629372674,0.789513545,NA,250.2815197,0.803495019,0.98914311,NA,0.782023366
49198,847.163,NA,193.0519755,1.694307781,0.807248624,49844,250.2815197,NA,0.987039563,NA,0.765177565
49201,832.864,315.9453399,199.4038569,1.584449493,0.775673792,49720,250.2891505,0.794987801,0.989561545,NA,0.792191303
49207,848.51,334.3219707,188.0838571,1.777515496,0.826740811,NA,250.3044112,0.780035826,0.988290821,NA,0.748692677
49211,851.431,NA,194.8306683,1.663383437,0.799110407,NA,250.3145845,NA,0.985915775,NA,0.772389678
49215,836.051,321.6849759,195.3737876,1.646510414,0.794438137,NA,250.3247575,NA,0.989345663,0.884793273,0.778167388
49215,826.516,314.1187046,200.2999174,1.568241808,0.770320614,NA,250.3247575,0.722051056,0.991318535,NA,0.796911339
49226,831.527,317.1805409,NA,1.600124238,0.7806636,NA,250.3527308,0.744157218,0.989527007,NA,0.789306715
NA,845.116,327.1579352,192.8159883,1.696736552,0.80786565,NA,250.4239217,0.690818817,0.989234786,0.866600075,0.76545269
NA,842.823,321.5933468,195.7813148,1.642615115,0.793334993,NA,250.4239217,NA,0.988282034,NA,0.778697458
49257,867.856,335.8627015,188.9262689,1.77774485,0.826790196,NA,250.431548,0.728438332,0.979459137,NA,0.745636675
49260,824.068,309.0716741,203.6323984,1.51779224,0.752272846,NA,250.4391742,NA,0.990449382,0.911545122,0.810294812
49265,845.236,324.3748562,NA,1.668917045,0.800606144,NA,250.4518839,0.73245614,0.987650608,NA,0.772106343
NA,844.304,321.9051701,NA,1.642419764,0.793279422,NA,250.5230466,0.694933175,0.988985193,0.868955269,0.778251081
49303,835.634,NA,197.6248847,1.612540606,0.784491617,NA,250.5484569,0.777404604,0.98882872,NA,0.786211593
49306,831.795,306.6491937,NA,1.491052675,0.741758463,NA,250.5560795,0.83006734,0.989285714,0.895523577,0.817077249
NA,831.6,310.4086535,202.9295689,1.529637377,0.756710849,NA,250.5637019,0.731609247,0.988176116,NA,0.807205917
NA,828.199,NA,NA,1.505812411,0.747649671,49909,250.5738647,0.816440397,0.988058266,NA,0.813183825
49315,827.606,311.6512701,NA,1.543056329,0.76158547,NA,250.5789459,0.736880641,0.989009887,0.904777184,0.804036338
NA,860.959,332.2884919,NA,1.738974974,0.818117279,NA,250.5814865,0.694689393,0.981549669,NA,0.75410823
NA,829.603,308.0005853,NA,1.506585568,0.747952247,49788,250.6043506,0.806596677,0.99070057,0.900609099,0.813648943
NA,836.361,327.782973,NA,1.703713186,0.809620823,NA,250.6221323,NA,0.99207658,NA,0.764597777
49332,849.87,322.0088313,196.5557926,1.638256634,0.792089494,50173,250.6221323,0.697962649,0.983237997,NA,0.778308257
49337,838.788,321.5989933,195.9150595,1.641522577,0.793023899,NA,250.6348328,0.736571019,0.988618375,0.8812075,0.779339606
49342,830.819,315.7918099,NA,1.577486,0.773398587,50046,250.6475326,0.714666435,0.985932942,NA,0.793711315
NA,836.215,312.94946,201.7093778,1.551486914,0.764568078,NA,250.6551522,0.724436615,0.989988765,NA,0.800944511
49345,847.426,327.1755275,NA,1.694540758,0.807307947,49928,250.6551522,0.818447198,0.988323185,0.863474364,0.76611828
49355,837.19,306.6681918,205.8133773,1.490030414,0.741342179,49989,250.6805492,NA,0.98731721,NA,0.817432508
49362,836.657,325.7739689,193.7052222,1.681802717,0.80402162,NA,250.6983255,0.687607957,0.989615076,0.886150963,0.769546831
49364,852.78,320.5315365,NA,1.630561625,0.789861219,NA,250.7034042,0.696759259,0.988367204,0.852994429,0.782148949
